scalings,0,500,1000,1500
Sokoban/0140-sokoban-60-1.asp,5120569,3904813,3851033,4307735
Sokoban/0162-sokoban-31-1.asp,138460,108197,95938,87882
Sokoban/0207-sokoban-31-1.asp,273367,242677,233660,209029
Sokoban/0272-sokoban-135-1.asp,517380,46620,84929,283757
Sokoban/0395-sokoban-45-1.asp,3675649,3655580,3676008,3739658
Sokoban/0418-sokoban-36-1.asp,3110060,3282973,3169048,2448413
Sokoban/0428-sokoban-120-1.asp,545329,102045,695066,52910
Sokoban/0474-sokoban-56-1.asp,684870,63125,69169,216722
Sokoban/0516-sokoban-200-1.asp,238041,239703,1108033,1378468
Sokoban/0685-sokoban-105-1.asp,5650278,4576476,5363922,4770048
Sokoban/0760-sokoban-48-1.asp,3777604,2604723,1489605,1841375
Sokoban/0791-sokoban-270-1.asp,5831497,5613737,5299004,5098489
Sokoban/0809-sokoban-280-1.asp,4182619,4156583,4128620,4186777
Sokoban/0950-sokoban-87-1.asp,4541191,4689750,4566854,4192225
Sokoban/0984-sokoban-165-1.asp,4292164,4423129,4450753,4171260
Visit-all/0009-visitall-36-1.asp,252338,299686,246718,291970
Visit-all/0012-visitall-36-1.asp,319114,275181,361045,240679
Visit-all/0019-visitall-67-1.asp,2801009,2924836,2931110,2944877
Visit-all/0020-visitall-67-1.asp,2744507,2799196,2884216,2811267
Visit-all/0029-visitall-39-1.asp,290899,199277,327681,262023
Visit-all/0030-visitall-39-1.asp,309322,296027,386781,348511
Visit-all/0031-visitall-39-1.asp,631683,180538,316330,186309
Visit-all/0037-visitall-73-1.asp,3198143,2987238,2977766,2999260
Visit-all/0040-visitall-73-1.asp,2602420,3067389,2990149,2816428
Visit-all/0057-visitall-79-1.asp,2903065,2631810,2760794,2713882
Visit-all/0059-visitall-79-1.asp,2701700,2934075,3029113,3018792
Visit-all/0060-visitall-79-1.asp,2678882,3193846,2989200,2926356
Visit-all/0070-visitall-49-1.asp,227043,240015,67922,83523
Visit-all/0071-visitall-49-1.asp,246316,175391,333416,249356
Visit-all/0077-visitall-91-1.asp,3337636,3517209,3328269,3358179
Visit-all/0078-visitall-91-1.asp,3423308,3235645,2175757,2999897
Visit-all/0080-visitall-91-1.asp,2842379,2991036,3071576,2845797
Visit-all/0089-visitall-66-1.asp,223173,96959,188477,89110
Visit-all/0099-visitall-122-1.asp,2960544,3279816,2615618,3195282
Visit-all/0100-visitall-122-1.asp,3122748,3256601,3178333,2343503
learning-1-sort-lbd
HanoiTower/0004-hanoi_tower-60-0.asp,356979,476997,302637,656945
HanoiTower/0005-hanoi_tower-60-0.asp,2318793,1142436,2351073,1884868
HanoiTower/0007-hanoi_tower-60-0.asp,2695959,1635906,1846529,1696627
HanoiTower/0008-hanoi_tower-60-0.asp,2261748,3323367,3298634,3478489
HanoiTower/0013-hanoi_tower-32-0.asp,222553,162838,231167,354542
HanoiTower/0021-hanoi_tower-40-0.asp,683902,432270,350558,382952
HanoiTower/0022-hanoi_tower-60-0.asp,33092,5885,10506,26516
HanoiTower/0023-hanoi_tower-60-0.asp,23489,47663,81347,7725
HanoiTower/0025-hanoi_tower-60-0.asp,92769,50543,31073,150676
HanoiTower/0032-hanoi_tower-60-0.asp,47767,52074,42046,45592
HanoiTower/0036-hanoi_tower-80-0.asp,49492,37348,35716,31949
HanoiTower/0039-hanoi_tower-80-0.asp,200154,76452,77611,44533
HanoiTower/0040-hanoi_tower-80-0.asp,147175,87853,124121,134979
HanoiTower/0046-hanoi_tower-100-0.asp,114333,76815,60900,114549
HanoiTower/0047-hanoi_tower-120-0.asp,30269,54864,57678,30400
HanoiTower/0048-hanoi_tower-120-0.asp,73020,66831,94100,40568
HanoiTower/0050-hanoi_tower-120-0.asp,256290,81048,182954,168752
HanoiTower/0056-hanoi_tower-120-0.asp,2075725,909752,1141622,991653
HanoiTower/0059-hanoi_tower-120-0.asp,6874679,2846763,2122872,2231440
HanoiTower/0060-hanoi_tower-120-0.asp,5690245,3466724,3109754,2861267
Labyrinth/0025-labyrinth-14-0.asp,483,2649,2649,2649
