scalings,0,500,1000,1500
elevator-strips-simple-typed/instance-42.lp,1207,494,494,494
elevator-strips-simple-typed/instance-43.lp,2329,507,507,507
elevator-strips-simple-typed/instance-44.lp,1906,410,410,410
elevator-strips-simple-typed/instance-45.lp,1484,446,446,446
elevator-strips-simple-typed/instance-46.lp,2461,392,392,392
elevator-strips-simple-typed/instance-47.lp,1462,388,388,388
elevator-strips-simple-typed/instance-48.lp,2165,380,380,380
elevator-strips-simple-typed/instance-49.lp,1825,445,638,638
elevator-strips-simple-typed/instance-50.lp,1560,301,301,301
elevator-strips-simple-typed/instance-51.lp,1197,528,443,443
elevator-strips-simple-typed/instance-52.lp,2275,438,438,438
elevator-strips-simple-typed/instance-53.lp,996,2419,1333,1333
elevator-strips-simple-typed/instance-54.lp,2296,505,505,505
elevator-strips-simple-typed/instance-55.lp,2048,601,601,601
elevator-strips-simple-typed/instance-56.lp,1349,420,420,420
elevator-strips-simple-typed/instance-57.lp,1913,488,488,488
elevator-strips-simple-typed/instance-58.lp,1562,622,622,622
elevator-strips-simple-typed/instance-59.lp,2035,886,886,886
freecell-strips-typed/instance-1.lp,0,0,0,0
freecell-strips-typed/instance-10.lp,0,0,0,0
freecell-strips-typed/instance-11.lp,0,0,0,0
freecell-strips-typed/instance-12.lp,0,0,0,0
freecell-strips-typed/instance-13.lp,0,0,0,0
freecell-strips-typed/instance-14.lp,0,0,0,0
freecell-strips-typed/instance-15.lp,0,0,0,0
freecell-strips-typed/instance-19.lp,0,0,0,0
freecell-strips-typed/instance-2.lp,0,0,0,0
freecell-strips-typed/instance-3.lp,0,0,0,0
freecell-strips-typed/instance-4.lp,0,0,0,0
freecell-strips-typed/instance-5.lp,0,0,0,0
freecell-strips-typed/instance-6.lp,0,0,0,0
freecell-strips-typed/instance-7.lp,0,0,0,0
freecell-strips-typed/instance-8.lp,0,0,0,0
freecell-strips-typed/instance-9.lp,0,0,0,0
grid-round-2-strips/instance-1.lp,385,105,105,105
grid-round-2-strips/instance-2.lp,99,38,38,38
gripper-round-1-strips/instance-10.lp,48081,37406,34368,37856
gripper-round-1-strips/instance-11.lp,65490,41409,41034,42154
gripper-round-1-strips/instance-12.lp,43121,38293,49670,43192
gripper-round-1-strips/instance-13.lp,93824,38749,39460,51005
gripper-round-1-strips/instance-14.lp,71043,52454,49086,38467
gripper-round-1-strips/instance-15.lp,94238,41237,41542,46118
gripper-round-1-strips/instance-16.lp,63101,36413,35987,42066
gripper-round-1-strips/instance-17.lp,68231,37098,40936,45060
gripper-round-1-strips/instance-18.lp,83950,55290,44345,57686
gripper-round-1-strips/instance-19.lp,65082,32499,35724,42840
gripper-round-1-strips/instance-20.lp,75300,45602,51648,48131
gripper-round-1-strips/instance-4.lp,61166,50948,55113,54605
gripper-round-1-strips/instance-5.lp,73373,36493,42974,40942
gripper-round-1-strips/instance-6.lp,81543,48682,45033,52774
gripper-round-1-strips/instance-7.lp,58559,45727,44460,48362
gripper-round-1-strips/instance-8.lp,58370,58857,47206,51111
gripper-round-1-strips/instance-9.lp,71659,39490,46653,43733
logistics-round-1-strips/instance-1.lp,579,721,721,721
logistics-round-1-strips/instance-10.lp,105549,47264,126439,105039
logistics-round-1-strips/instance-11.lp,5701,5162,5162,5162
logistics-round-1-strips/instance-12.lp,7121,11414,11414,11414
logistics-round-1-strips/instance-13.lp,0,0,0,0
logistics-round-1-strips/instance-14.lp,34302,25625,25625,25625
logistics-round-1-strips/instance-15.lp,9097,5144,5144,5144
logistics-round-1-strips/instance-16.lp,28544,20368,20368,20368
logistics-round-1-strips/instance-17.lp,27983,20409,20409,20409
logistics-round-1-strips/instance-19.lp,21146,51889,51889,51889
logistics-round-1-strips/instance-2.lp,2067,487,487,487
logistics-round-1-strips/instance-21.lp,0,0,0,0
logistics-round-1-strips/instance-23.lp,19132,22826,22826,22826
logistics-round-1-strips/instance-24.lp,8130,23723,23723,23723
logistics-round-1-strips/instance-3.lp,1072,713,713,713
logistics-round-1-strips/instance-4.lp,5650,5318,5318,5318
logistics-round-1-strips/instance-6.lp,6330,3639,3639,3639
logistics-round-1-strips/instance-7.lp,859,1813,1813,1813
logistics-round-1-strips/instance-8.lp,2912,3494,3494,3494
logistics-round-1-strips/instance-9.lp,10525,11683,11683,11683
mystery-round-1-strips/instance-10.lp,0,0,0,0
mystery-round-1-strips/instance-13.lp,0,0,0,0
mystery-round-1-strips/instance-15.lp,0,0,0,0
mystery-round-1-strips/instance-17.lp,0,0,0,0
mystery-round-1-strips/instance-19.lp,6365,19700,20431,5035
mystery-round-1-strips/instance-2.lp,9055,106014,3542,605
mystery-round-1-strips/instance-20.lp,51780,113618,114014,114014
mystery-round-1-strips/instance-26.lp,369,4914,4914,4914
mystery-round-1-strips/instance-27.lp,3234,1890,1890,1890
mystery-round-1-strips/instance-29.lp,914,632,632,632
mystery-round-1-strips/instance-3.lp,1182,1475,1475,1475
mystery-round-1-strips/instance-30.lp,28615,11345,10821,1593
mystery-round-1-strips/instance-6.lp,0,0,0,0
mystery-round-1-strips/instance-9.lp,5686,7323,11022,7936
learning-hor-hor-lbd-25
blocks-strips-typed/instance-22.lp,384,59,59,59
blocks-strips-typed/instance-24.lp,219,126,126,126
blocks-strips-typed/instance-25.lp,313,0,0,0
blocks-strips-typed/instance-26.lp,209,31,31,31
blocks-strips-typed/instance-27.lp,41,0,0,0
blocks-strips-typed/instance-28.lp,30,1,1,1
blocks-strips-typed/instance-29.lp,198,74,74,74
blocks-strips-typed/instance-30.lp,342,74,74,74
blocks-strips-typed/instance-31.lp,181,159,159,159
blocks-strips-typed/instance-32.lp,0,0,0,0
blocks-strips-typed/instance-33.lp,0,0,0,0
blocks-strips-typed/instance-34.lp,0,0,0,0
blocks-strips-typed/instance-35.lp,204,5,5,5
blocks-strips-typed/instance-36.lp,0,0,0,0
blocks-strips-typed/instance-37.lp,0,0,0,0
blocks-strips-typed/instance-38.lp,0,0,0,0
blocks-strips-typed/instance-39.lp,0,0,0,0
blocks-strips-typed/instance-40.lp,0,0,0,0
blocks-strips-typed/instance-41.lp,0,0,0,0
blocks-strips-typed/instance-42.lp,0,0,0,0
depots-strips-automatic/instance-10.lp,7782,2990,6911,4740
depots-strips-automatic/instance-11.lp,956566,143320,229995,256976
depots-strips-automatic/instance-12.lp,10821375,1026320,970916,9458490
depots-strips-automatic/instance-13.lp,11032,1223,7763,4747
depots-strips-automatic/instance-14.lp,55148,6925,6925,6925
depots-strips-automatic/instance-15.lp,3788254,2263879,1790724,268371
depots-strips-automatic/instance-16.lp,9432,8071,8071,8071
depots-strips-automatic/instance-17.lp,27731,14259,14259,14259
depots-strips-automatic/instance-18.lp,3406865,1513190,42874,1289178
depots-strips-automatic/instance-19.lp,25138,35770,35770,35770
depots-strips-automatic/instance-20.lp,12487258,17015235,11530403,1062006
depots-strips-automatic/instance-3.lp,7066,5326,3687,1103
depots-strips-automatic/instance-4.lp,19851,5942,5549,7276
depots-strips-automatic/instance-5.lp,36481,15856,5870,5436
depots-strips-automatic/instance-6.lp,108350,107595,109892,91529
depots-strips-automatic/instance-7.lp,1771,252,252,252
depots-strips-automatic/instance-8.lp,16817,18843,18843,18843
depots-strips-automatic/instance-9.lp,2279038,3737857,1313032,825779
driverlog-strips-automatic/instance-11.lp,1282,765,765,765
driverlog-strips-automatic/instance-12.lp,5722,2246,5000,5000
driverlog-strips-automatic/instance-13.lp,4684,247,247,247
driverlog-strips-automatic/instance-14.lp,5739,2413,2413,2413
driverlog-strips-automatic/instance-15.lp,47474,3473,3473,3473
driverlog-strips-automatic/instance-17.lp,1489288,215880,1024063,138006
driverlog-strips-automatic/instance-18.lp,1771193,1036908,3594083,819835
driverlog-strips-automatic/instance-7.lp,398,403,403,403
driverlog-strips-automatic/instance-9.lp,996,248,248,248
elevator-strips-simple-typed/instance-38.lp,2285,1143,1143,1143
elevator-strips-simple-typed/instance-40.lp,3010,586,586,586
elevator-strips-simple-typed/instance-42.lp,8443,1249,3324,2116
elevator-strips-simple-typed/instance-43.lp,8083,1240,550,550
elevator-strips-simple-typed/instance-44.lp,183227,56646,58503,55072
elevator-strips-simple-typed/instance-45.lp,1789,804,804,804
elevator-strips-simple-typed/instance-46.lp,114694,79492,69826,92447
elevator-strips-simple-typed/instance-47.lp,4833,3348,2728,1543
elevator-strips-simple-typed/instance-48.lp,8230,8331,4817,4576
elevator-strips-simple-typed/instance-49.lp,160740,120471,97019,92160
elevator-strips-simple-typed/instance-50.lp,97558,114857,89814,84733
elevator-strips-simple-typed/instance-51.lp,87767,131937,95245,128363
elevator-strips-simple-typed/instance-52.lp,6802,8744,14800,8429
elevator-strips-simple-typed/instance-53.lp,132239,84091,79554,104645
elevator-strips-simple-typed/instance-54.lp,70487,139256,98748,116845
elevator-strips-simple-typed/instance-55.lp,109650,91515,74854,79263
elevator-strips-simple-typed/instance-56.lp,127882,197113,134708,178866
elevator-strips-simple-typed/instance-57.lp,130583,74181,116472,119627
elevator-strips-simple-typed/instance-58.lp,153839,93344,69223,101479
elevator-strips-simple-typed/instance-59.lp,105751,95810,88737,120010
freecell-strips-typed/instance-1.lp,0,0,0,0
freecell-strips-typed/instance-10.lp,0,0,0,0
freecell-strips-typed/instance-11.lp,0,0,0,0
freecell-strips-typed/instance-12.lp,0,0,0,0
freecell-strips-typed/instance-13.lp,0,0,0,0
freecell-strips-typed/instance-14.lp,0,0,0,0
freecell-strips-typed/instance-15.lp,0,0,0,0
freecell-strips-typed/instance-19.lp,0,0,0,0
freecell-strips-typed/instance-2.lp,0,0,0,0
freecell-strips-typed/instance-3.lp,0,0,0,0
freecell-strips-typed/instance-4.lp,0,0,0,0
freecell-strips-typed/instance-5.lp,0,0,0,0
freecell-strips-typed/instance-6.lp,0,0,0,0
freecell-strips-typed/instance-7.lp,0,0,0,0
freecell-strips-typed/instance-8.lp,0,0,0,0
freecell-strips-typed/instance-9.lp,0,0,0,0
grid-round-2-strips/instance-1.lp,959,451,451,451
grid-round-2-strips/instance-2.lp,11867,4962,1817,2847
gripper-round-1-strips/instance-10.lp,4923070,4752660,2099080,3189547
gripper-round-1-strips/instance-11.lp,2719008,3355752,2432422,2204213
gripper-round-1-strips/instance-12.lp,2523172,2662409,3918460,3280035
gripper-round-1-strips/instance-13.lp,4228887,3429343,2183078,5082533
gripper-round-1-strips/instance-14.lp,2241533,1927046,1804561,2926834
gripper-round-1-strips/instance-15.lp,5964990,2238153,1980031,3352291
gripper-round-1-strips/instance-16.lp,5813344,2322618,2235880,1913986
gripper-round-1-strips/instance-17.lp,2992709,1894527,3847112,2326021
gripper-round-1-strips/instance-18.lp,7824191,3728225,1813909,2652153
gripper-round-1-strips/instance-19.lp,4879752,3003321,2260263,2278713
gripper-round-1-strips/instance-20.lp,4758660,2249833,2394539,1636324
gripper-round-1-strips/instance-4.lp,17121,3948,31798,34112
gripper-round-1-strips/instance-5.lp,180058,145575,115994,45583
gripper-round-1-strips/instance-6.lp,6365440,1954234,2912886,3894527
gripper-round-1-strips/instance-7.lp,5049165,4761961,1725084,2331997
gripper-round-1-strips/instance-8.lp,1885900,4028826,2199494,2603433
gripper-round-1-strips/instance-9.lp,4951306,7352585,2923964,2240679
logistics-round-1-strips/instance-1.lp,1663,910,910,910
logistics-round-1-strips/instance-10.lp,42124,39310,39310,39310
logistics-round-1-strips/instance-11.lp,3960,13229,13229,13229
logistics-round-1-strips/instance-12.lp,7170,15833,15833,15833
logistics-round-1-strips/instance-13.lp,0,0,0,0
logistics-round-1-strips/instance-14.lp,39544,37181,37181,37181
logistics-round-1-strips/instance-15.lp,5681,8721,8721,8721
logistics-round-1-strips/instance-16.lp,22332,30706,30706,30706
logistics-round-1-strips/instance-17.lp,39171,31122,31122,31122
logistics-round-1-strips/instance-19.lp,0,0,0,0
logistics-round-1-strips/instance-2.lp,1339,1098,1098,1098
logistics-round-1-strips/instance-21.lp,0,0,0,0
logistics-round-1-strips/instance-23.lp,22711,31273,31273,31273
logistics-round-1-strips/instance-24.lp,0,0,0,0
logistics-round-1-strips/instance-3.lp,3226,3481,3481,3481
logistics-round-1-strips/instance-4.lp,3683,3204,3204,3204
logistics-round-1-strips/instance-6.lp,7506,11780,11780,11780
logistics-round-1-strips/instance-7.lp,1246,3265,3265,3265
logistics-round-1-strips/instance-8.lp,7759,4790,4790,4790
logistics-round-1-strips/instance-9.lp,12990,29429,29429,29429
mystery-round-1-strips/instance-10.lp,0,0,0,0
mystery-round-1-strips/instance-13.lp,0,0,0,0
mystery-round-1-strips/instance-15.lp,0,0,0,0
mystery-round-1-strips/instance-17.lp,0,0,0,0
mystery-round-1-strips/instance-19.lp,66154,149154,389633,91507
mystery-round-1-strips/instance-2.lp,330887,22237,139037,36315
mystery-round-1-strips/instance-20.lp,49531,908974,311925,125395
mystery-round-1-strips/instance-26.lp,73531,38903,7828,22040
mystery-round-1-strips/instance-27.lp,28206,5698,20451,6358
mystery-round-1-strips/instance-29.lp,2455,1620,1620,1620
mystery-round-1-strips/instance-3.lp,6534,61042,61042,61042
mystery-round-1-strips/instance-30.lp,190579,14351,60712,5199
mystery-round-1-strips/instance-6.lp,0,0,0,0
mystery-round-1-strips/instance-9.lp,65210,13580,29069,10267
learning-hor-hor-size-20
blocks-strips-typed/instance-22.lp,150,69,69,69
blocks-strips-typed/instance-24.lp,41,1,1,1
blocks-strips-typed/instance-25.lp,53,0,0,0
blocks-strips-typed/instance-26.lp,30,28,28,28
blocks-strips-typed/instance-27.lp,0,0,0,0
blocks-strips-typed/instance-28.lp,0,0,0,0
blocks-strips-typed/instance-29.lp,62,2,2,2
blocks-strips-typed/instance-30.lp,153,106,106,106
blocks-strips-typed/instance-31.lp,0,0,0,0
blocks-strips-typed/instance-32.lp,0,0,0,0
blocks-strips-typed/instance-33.lp,0,0,0,0
blocks-strips-typed/instance-34.lp,0,0,0,0
blocks-strips-typed/instance-35.lp,0,0,0,0
blocks-strips-typed/instance-36.lp,0,0,0,0
blocks-strips-typed/instance-37.lp,0,0,0,0
blocks-strips-typed/instance-38.lp,0,0,0,0
blocks-strips-typed/instance-39.lp,0,0,0,0
blocks-strips-typed/instance-40.lp,0,0,0,0
blocks-strips-typed/instance-41.lp,0,0,0,0
blocks-strips-typed/instance-42.lp,0,0,0,0
depots-strips-automatic/instance-10.lp,14472,440,440,440
depots-strips-automatic/instance-11.lp,301402,268054,91134,166520
depots-strips-automatic/instance-12.lp,338,52,52,52
depots-strips-automatic/instance-13.lp,7039,5598,2230,1870
depots-strips-automatic/instance-14.lp,29287,38356,3931,517
depots-strips-automatic/instance-15.lp,355369,2351718,2211656,414659
depots-strips-automatic/instance-16.lp,5666,9894,9894,9894
depots-strips-automatic/instance-17.lp,12402,9048,9048,9048
depots-strips-automatic/instance-18.lp,555933,279981,301498,301498
depots-strips-automatic/instance-19.lp,12982,32590,18518,27020
depots-strips-automatic/instance-20.lp,9535355,1070418,1174794,1191470
depots-strips-automatic/instance-3.lp,3934,1728,2498,1261
depots-strips-automatic/instance-4.lp,9646,3880,3466,664
depots-strips-automatic/instance-5.lp,15592,12824,10403,3873
depots-strips-automatic/instance-6.lp,433,129,129,129
depots-strips-automatic/instance-7.lp,618,725,725,725
depots-strips-automatic/instance-8.lp,14961,8862,804,1828
depots-strips-automatic/instance-9.lp,35695,24895,22942,19293
driverlog-strips-automatic/instance-11.lp,2610,885,885,885
driverlog-strips-automatic/instance-12.lp,3035,298,646,646
driverlog-strips-automatic/instance-13.lp,3816,373,601,636
driverlog-strips-automatic/instance-14.lp,2745,3267,3267,3267
driverlog-strips-automatic/instance-15.lp,21285,7974,7974,7974
driverlog-strips-automatic/instance-17.lp,824662,669293,414530,217626
driverlog-strips-automatic/instance-18.lp,5499312,754945,2647522,4158700
driverlog-strips-automatic/instance-7.lp,319,319,319,319
driverlog-strips-automatic/instance-9.lp,1296,712,712,712
elevator-strips-simple-typed/instance-38.lp,3062,1981,107,107
elevator-strips-simple-typed/instance-40.lp,16987,15796,22225,18485
elevator-strips-simple-typed/instance-42.lp,16954,14507,11531,10055
elevator-strips-simple-typed/instance-43.lp,18783,13808,10458,12536
elevator-strips-simple-typed/instance-44.lp,12321,17114,7322,8948
elevator-strips-simple-typed/instance-45.lp,27863,27766,32988,33112
elevator-strips-simple-typed/instance-46.lp,15564,18824,13931,11260
elevator-strips-simple-typed/instance-47.lp,23508,21774,21098,23395
elevator-strips-simple-typed/instance-48.lp,14828,17278,13839,8169
elevator-strips-simple-typed/instance-49.lp,17931,23707,15811,24139
elevator-strips-simple-typed/instance-50.lp,15964,15248,10256,11528
elevator-strips-simple-typed/instance-51.lp,15903,17710,17051,11917
elevator-strips-simple-typed/instance-52.lp,27144,14505,16718,11053
elevator-strips-simple-typed/instance-53.lp,19310,16907,11566,11413
elevator-strips-simple-typed/instance-54.lp,21976,25714,16761,16560
elevator-strips-simple-typed/instance-55.lp,17174,15326,24679,24754
elevator-strips-simple-typed/instance-56.lp,20748,21191,10187,12885
elevator-strips-simple-typed/instance-57.lp,25078,19676,14016,13463
elevator-strips-simple-typed/instance-58.lp,22498,15459,16554,19836
elevator-strips-simple-typed/instance-59.lp,16657,12299,8267,10956
freecell-strips-typed/instance-1.lp,0,0,0,0
freecell-strips-typed/instance-10.lp,0,0,0,0
freecell-strips-typed/instance-11.lp,0,0,0,0
freecell-strips-typed/instance-12.lp,0,0,0,0
freecell-strips-typed/instance-13.lp,0,0,0,0
freecell-strips-typed/instance-14.lp,0,0,0,0
freecell-strips-typed/instance-15.lp,0,0,0,0
freecell-strips-typed/instance-19.lp,0,0,0,0
freecell-strips-typed/instance-2.lp,0,0,0,0
freecell-strips-typed/instance-3.lp,0,0,0,0
freecell-strips-typed/instance-4.lp,0,0,0,0
freecell-strips-typed/instance-5.lp,0,0,0,0
freecell-strips-typed/instance-6.lp,0,0,0,0
freecell-strips-typed/instance-7.lp,0,0,0,0
freecell-strips-typed/instance-8.lp,0,0,0,0
freecell-strips-typed/instance-9.lp,0,0,0,0
grid-round-2-strips/instance-1.lp,673,292,292,292
grid-round-2-strips/instance-2.lp,707,376,376,376
gripper-round-1-strips/instance-10.lp,539837,293074,233172,301453
gripper-round-1-strips/instance-11.lp,367257,225788,438549,360277
gripper-round-1-strips/instance-12.lp,423540,423117,380346,346548
gripper-round-1-strips/instance-13.lp,439247,336435,293865,304269
gripper-round-1-strips/instance-14.lp,382425,341472,297545,325601
gripper-round-1-strips/instance-15.lp,502172,326287,292257,382807
gripper-round-1-strips/instance-16.lp,362370,229481,268944,338620
gripper-round-1-strips/instance-17.lp,256947,198739,309586,317650
gripper-round-1-strips/instance-18.lp,354492,287192,251325,413140
gripper-round-1-strips/instance-19.lp,407596,226243,357530,427953
gripper-round-1-strips/instance-20.lp,421119,254663,262726,333958
gripper-round-1-strips/instance-4.lp,60878,14420,8819,12938
gripper-round-1-strips/instance-5.lp,333402,385517,262883,259354
gripper-round-1-strips/instance-6.lp,342704,295532,300577,310711
gripper-round-1-strips/instance-7.lp,635098,386210,323027,236966
gripper-round-1-strips/instance-8.lp,422496,348540,305967,257064
gripper-round-1-strips/instance-9.lp,554812,365248,311726,375617
logistics-round-1-strips/instance-1.lp,1275,1044,1044,1044
logistics-round-1-strips/instance-10.lp,44947,14340,14340,14340
logistics-round-1-strips/instance-11.lp,5659,10690,10690,10690
logistics-round-1-strips/instance-12.lp,5572,31726,31726,31726
logistics-round-1-strips/instance-13.lp,0,0,0,0
logistics-round-1-strips/instance-14.lp,50293,69821,69821,69821
logistics-round-1-strips/instance-15.lp,8548,5551,5551,5551
logistics-round-1-strips/instance-16.lp,25923,25696,25696,25696
logistics-round-1-strips/instance-17.lp,14382,40337,40337,40337
logistics-round-1-strips/instance-19.lp,31331,50165,50165,50165
logistics-round-1-strips/instance-2.lp,809,885,885,885
logistics-round-1-strips/instance-21.lp,0,0,0,0
logistics-round-1-strips/instance-23.lp,20680,33006,33006,33006
logistics-round-1-strips/instance-24.lp,17983,23080,23080,23080
logistics-round-1-strips/instance-3.lp,1787,924,924,924
logistics-round-1-strips/instance-4.lp,4317,4785,4785,4785
logistics-round-1-strips/instance-6.lp,8293,10664,10664,10664
logistics-round-1-strips/instance-7.lp,4005,1838,1838,1838
logistics-round-1-strips/instance-8.lp,9569,7488,7488,7488
logistics-round-1-strips/instance-9.lp,17947,10919,10919,10919
mystery-round-1-strips/instance-10.lp,0,0,0,0
mystery-round-1-strips/instance-13.lp,0,0,0,0
mystery-round-1-strips/instance-15.lp,0,0,0,0
mystery-round-1-strips/instance-17.lp,0,0,0,0
mystery-round-1-strips/instance-19.lp,12207,67787,24510,28744
mystery-round-1-strips/instance-2.lp,275063,73327,108739,108739
mystery-round-1-strips/instance-20.lp,155141,245165,39810,25843
mystery-round-1-strips/instance-26.lp,11521,14691,34122,37049
mystery-round-1-strips/instance-27.lp,3855,2169,2169,2169
mystery-round-1-strips/instance-29.lp,1089,5677,5677,5677
mystery-round-1-strips/instance-3.lp,1720,4205,4205,4205
mystery-round-1-strips/instance-30.lp,82722,120654,132724,40859
mystery-round-1-strips/instance-6.lp,0,0,0,0
mystery-round-1-strips/instance-9.lp,23907,10979,8511,13095
learning-hor-hor-lbd-20
blocks-strips-typed/instance-22.lp,150,69,69,69
blocks-strips-typed/instance-24.lp,41,1,1,1
blocks-strips-typed/instance-25.lp,53,0,0,0
blocks-strips-typed/instance-26.lp,30,28,28,28
blocks-strips-typed/instance-27.lp,0,0,0,0
blocks-strips-typed/instance-28.lp,0,0,0,0
blocks-strips-typed/instance-29.lp,62,2,2,2
blocks-strips-typed/instance-30.lp,153,106,106,106
blocks-strips-typed/instance-31.lp,0,0,0,0
blocks-strips-typed/instance-32.lp,0,0,0,0
blocks-strips-typed/instance-33.lp,0,0,0,0
blocks-strips-typed/instance-34.lp,0,0,0,0
blocks-strips-typed/instance-35.lp,0,0,0,0
blocks-strips-typed/instance-36.lp,0,0,0,0
blocks-strips-typed/instance-37.lp,0,0,0,0
blocks-strips-typed/instance-38.lp,0,0,0,0
blocks-strips-typed/instance-39.lp,0,0,0,0
blocks-strips-typed/instance-40.lp,0,0,0,0
blocks-strips-typed/instance-41.lp,0,0,0,0
blocks-strips-typed/instance-42.lp,0,0,0,0
depots-strips-automatic/instance-10.lp,14472,3718,3718,3718
depots-strips-automatic/instance-11.lp,301402,203692,255435,28240
depots-strips-automatic/instance-12.lp,338,52,52,52
depots-strips-automatic/instance-13.lp,7039,5048,1902,1931
depots-strips-automatic/instance-14.lp,29287,13220,276,3407
depots-strips-automatic/instance-15.lp,355369,375308,405896,365918
depots-strips-automatic/instance-16.lp,5666,9894,9894,9894
depots-strips-automatic/instance-17.lp,12402,13425,13425,13425
depots-strips-automatic/instance-18.lp,555933,416866,483608,483608
depots-strips-automatic/instance-19.lp,12982,46666,26601,17606
depots-strips-automatic/instance-20.lp,9535355,1584884,3567852,874836
depots-strips-automatic/instance-3.lp,3934,3307,245,249
depots-strips-automatic/instance-4.lp,9646,4032,1952,2965
depots-strips-automatic/instance-5.lp,15592,8550,13957,5979
depots-strips-automatic/instance-6.lp,433,129,129,129
depots-strips-automatic/instance-7.lp,618,838,838,838
depots-strips-automatic/instance-8.lp,14961,5394,3680,2094
depots-strips-automatic/instance-9.lp,35695,25601,21381,21839
driverlog-strips-automatic/instance-11.lp,2610,296,296,296
driverlog-strips-automatic/instance-12.lp,3035,477,3649,3649
driverlog-strips-automatic/instance-13.lp,3816,1774,573,358
driverlog-strips-automatic/instance-14.lp,2745,2412,2412,2412
driverlog-strips-automatic/instance-15.lp,21285,8089,8089,8089
driverlog-strips-automatic/instance-17.lp,824662,466751,917985,277729
driverlog-strips-automatic/instance-18.lp,5499312,4159732,1950545,3672087
driverlog-strips-automatic/instance-7.lp,319,319,319,319
driverlog-strips-automatic/instance-9.lp,1296,441,441,441
elevator-strips-simple-typed/instance-38.lp,3062,1262,386,386
elevator-strips-simple-typed/instance-40.lp,16987,20783,22406,25630
elevator-strips-simple-typed/instance-42.lp,16954,18129,14990,14936
elevator-strips-simple-typed/instance-43.lp,18783,17014,19077,13340
elevator-strips-simple-typed/instance-44.lp,12321,18011,17268,15556
elevator-strips-simple-typed/instance-45.lp,27863,43836,41787,34223
elevator-strips-simple-typed/instance-46.lp,15564,19947,24331,16487
elevator-strips-simple-typed/instance-47.lp,23508,22408,29024,30885
elevator-strips-simple-typed/instance-48.lp,14828,15156,13206,10696
elevator-strips-simple-typed/instance-49.lp,17931,19755,23990,26477
elevator-strips-simple-typed/instance-50.lp,15964,19077,16777,15837
elevator-strips-simple-typed/instance-51.lp,15903,29654,31379,23807
elevator-strips-simple-typed/instance-52.lp,27144,15053,16188,15702
elevator-strips-simple-typed/instance-53.lp,19310,19963,13745,12747
elevator-strips-simple-typed/instance-54.lp,21976,26310,28960,25693
elevator-strips-simple-typed/instance-55.lp,17174,30148,29031,27353
elevator-strips-simple-typed/instance-56.lp,20748,20982,24473,21224
elevator-strips-simple-typed/instance-57.lp,25078,26287,22152,17875
elevator-strips-simple-typed/instance-58.lp,22498,17743,25647,21078
elevator-strips-simple-typed/instance-59.lp,16657,14364,18306,22679
freecell-strips-typed/instance-1.lp,0,0,0,0
freecell-strips-typed/instance-10.lp,0,0,0,0
freecell-strips-typed/instance-11.lp,0,0,0,0
freecell-strips-typed/instance-12.lp,0,0,0,0
freecell-strips-typed/instance-13.lp,0,0,0,0
freecell-strips-typed/instance-14.lp,0,0,0,0
freecell-strips-typed/instance-15.lp,0,0,0,0
freecell-strips-typed/instance-19.lp,0,0,0,0
freecell-strips-typed/instance-2.lp,0,0,0,0
freecell-strips-typed/instance-3.lp,0,0,0,0
freecell-strips-typed/instance-4.lp,0,0,0,0
freecell-strips-typed/instance-5.lp,0,0,0,0
freecell-strips-typed/instance-6.lp,0,0,0,0
freecell-strips-typed/instance-7.lp,0,0,0,0
freecell-strips-typed/instance-8.lp,0,0,0,0
freecell-strips-typed/instance-9.lp,0,0,0,0
grid-round-2-strips/instance-1.lp,673,178,178,178
grid-round-2-strips/instance-2.lp,707,319,319,319
gripper-round-1-strips/instance-10.lp,539837,316665,367405,230803
gripper-round-1-strips/instance-11.lp,367257,347651,351269,274659
gripper-round-1-strips/instance-12.lp,423540,324228,356379,234122
gripper-round-1-strips/instance-13.lp,439247,331316,330729,322034
gripper-round-1-strips/instance-14.lp,382425,433729,321708,329632
gripper-round-1-strips/instance-15.lp,502172,328013,387931,339598
gripper-round-1-strips/instance-16.lp,362370,319679,228498,296226
gripper-round-1-strips/instance-17.lp,256947,294553,262964,248681
gripper-round-1-strips/instance-18.lp,354492,237072,403805,286838
gripper-round-1-strips/instance-19.lp,407596,305162,295471,339505
gripper-round-1-strips/instance-20.lp,421119,202618,284130,284270
gripper-round-1-strips/instance-4.lp,60878,7460,20335,24774
gripper-round-1-strips/instance-5.lp,333402,382544,306171,406704
gripper-round-1-strips/instance-6.lp,342704,303807,361371,317317
gripper-round-1-strips/instance-7.lp,635098,316671,249197,385259
gripper-round-1-strips/instance-8.lp,422496,293555,289473,275579
gripper-round-1-strips/instance-9.lp,554812,318281,328065,356576
logistics-round-1-strips/instance-1.lp,1275,1044,1044,1044
logistics-round-1-strips/instance-10.lp,44947,35573,35573,35573
logistics-round-1-strips/instance-11.lp,5659,10690,10690,10690
logistics-round-1-strips/instance-12.lp,5572,31728,31728,31728
logistics-round-1-strips/instance-13.lp,0,0,0,0
logistics-round-1-strips/instance-14.lp,50293,27012,27012,27012
logistics-round-1-strips/instance-15.lp,8548,7607,7607,7607
logistics-round-1-strips/instance-16.lp,25923,36545,36545,36545
logistics-round-1-strips/instance-17.lp,14382,26795,26795,26795
logistics-round-1-strips/instance-19.lp,31331,73682,73682,73682
logistics-round-1-strips/instance-2.lp,809,885,885,885
