scalings,0,500,1000,1500
logistics-round-1-strips/instance-3.lp,10.49,10.651,10.643,10.737
logistics-round-1-strips/instance-4.lp,18.305,18.158,18.064,18.03
logistics-round-1-strips/instance-6.lp,24.507,24.541,24.44,24.331
logistics-round-1-strips/instance-7.lp,6.678,6.733,6.582,6.609
logistics-round-1-strips/instance-8.lp,29.204,29.625,29.417,29.762
logistics-round-1-strips/instance-9.lp,39.292,39.884,39.767,39.691
mystery-round-1-strips/instance-10.lp,900,900,900,900
mystery-round-1-strips/instance-13.lp,900,900,900,900
mystery-round-1-strips/instance-15.lp,900,900,900,900
mystery-round-1-strips/instance-17.lp,900,900,900,900
mystery-round-1-strips/instance-19.lp,182.393,225.658,180.148,188.376
mystery-round-1-strips/instance-2.lp,97.223,159.823,83.672,96.92
mystery-round-1-strips/instance-20.lp,287.516,251.179,259.405,163.678
mystery-round-1-strips/instance-26.lp,18.086,21.646,15.092,23.035
mystery-round-1-strips/instance-27.lp,8.527,10.366,10.259,10.725
mystery-round-1-strips/instance-29.lp,12.451,13.003,13.035,12.865
mystery-round-1-strips/instance-3.lp,15.425,16.028,15.905,16.001
mystery-round-1-strips/instance-30.lp,71.566,83.979,66.985,69.35
mystery-round-1-strips/instance-6.lp,900,900,900,900
mystery-round-1-strips/instance-9.lp,33.524,40.105,32.662,37.02
learning-hor-hor-size-10
blocks-strips-typed/instance-22.lp,0.537,0.536,0.528,0.526
blocks-strips-typed/instance-24.lp,0.611,0.524,0.521,0.51
blocks-strips-typed/instance-25.lp,0.744,0.685,0.663,0.753
blocks-strips-typed/instance-26.lp,0.735,0.765,0.675,0.674
blocks-strips-typed/instance-27.lp,0.849,0.901,0.949,0.853
blocks-strips-typed/instance-28.lp,0.87,0.858,0.948,0.853
blocks-strips-typed/instance-29.lp,1.1,1.118,1.112,1.129
blocks-strips-typed/instance-30.lp,1.165,1.134,1.156,1.124
blocks-strips-typed/instance-31.lp,1.358,1.375,1.384,1.37
blocks-strips-typed/instance-32.lp,1.361,1.459,1.368,1.362
blocks-strips-typed/instance-33.lp,1.818,1.784,1.814,1.768
blocks-strips-typed/instance-34.lp,1.776,1.811,1.767,1.792
