scalings,0,500,1000,1500
freecell-strips-typed/instance-2.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-3.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-4.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-5.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-6.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-7.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-8.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-9.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
grid-round-2-strips/instance-1.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
grid-round-2-strips/instance-2.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
gripper-round-1-strips/instance-10.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
gripper-round-1-strips/instance-11.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
gripper-round-1-strips/instance-12.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
gripper-round-1-strips/instance-13.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
gripper-round-1-strips/instance-14.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
gripper-round-1-strips/instance-15.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
gripper-round-1-strips/instance-16.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
gripper-round-1-strips/instance-17.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
gripper-round-1-strips/instance-18.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
gripper-round-1-strips/instance-19.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
gripper-round-1-strips/instance-20.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
