scalings,0,500,1000,1500
logistics-round-1-strips/instance-13.lp,0,0,0,0
logistics-round-1-strips/instance-14.lp,134,77,77,77
logistics-round-1-strips/instance-15.lp,152,127,127,127
logistics-round-1-strips/instance-16.lp,97,107,107,107
logistics-round-1-strips/instance-17.lp,88,78,78,78
logistics-round-1-strips/instance-19.lp,0,0,0,0
logistics-round-1-strips/instance-2.lp,53,14,14,14
logistics-round-1-strips/instance-21.lp,0,0,0,0
logistics-round-1-strips/instance-23.lp,138,62,62,62
logistics-round-1-strips/instance-24.lp,0,0,0,0
logistics-round-1-strips/instance-3.lp,21,12,12,12
logistics-round-1-strips/instance-4.lp,45,41,41,41
logistics-round-1-strips/instance-6.lp,198,251,251,251
logistics-round-1-strips/instance-7.lp,25,18,18,18
logistics-round-1-strips/instance-8.lp,142,156,156,156
logistics-round-1-strips/instance-9.lp,68,111,111,111
mystery-round-1-strips/instance-10.lp,0,0,0,0
mystery-round-1-strips/instance-13.lp,0,0,0,0
mystery-round-1-strips/instance-15.lp,0,0,0,0
mystery-round-1-strips/instance-17.lp,0,0,0,0
mystery-round-1-strips/instance-19.lp,198350,41000,316974,6868
mystery-round-1-strips/instance-2.lp,31140,311418,508538,193089
mystery-round-1-strips/instance-20.lp,92728,493078,151409,522876
mystery-round-1-strips/instance-26.lp,10069,234,232,5974
mystery-round-1-strips/instance-27.lp,117532,2264,12956,21506
mystery-round-1-strips/instance-29.lp,4833,1007,3006,3006
mystery-round-1-strips/instance-3.lp,5836,17368,15849,9479
mystery-round-1-strips/instance-30.lp,13872,754427,42294,32497
mystery-round-1-strips/instance-6.lp,0,0,0,0
mystery-round-1-strips/instance-9.lp,119666,10370,5694,65029
learning-hor-hor-lbd-50
blocks-strips-typed/instance-22.lp,609,280,280,280
blocks-strips-typed/instance-24.lp,608,98,98,98
blocks-strips-typed/instance-25.lp,732,369,369,369
blocks-strips-typed/instance-26.lp,642,793,793,793
blocks-strips-typed/instance-27.lp,887,337,337,337
blocks-strips-typed/instance-28.lp,481,170,170,170
blocks-strips-typed/instance-29.lp,922,55,55,55
blocks-strips-typed/instance-30.lp,527,801,801,801
blocks-strips-typed/instance-31.lp,487,213,213,213
blocks-strips-typed/instance-32.lp,463,1,1,1
blocks-strips-typed/instance-33.lp,735,28,28,28
blocks-strips-typed/instance-34.lp,894,110,110,110
blocks-strips-typed/instance-35.lp,583,141,141,141
blocks-strips-typed/instance-36.lp,213,1,1,1
blocks-strips-typed/instance-37.lp,558,5,5,5
blocks-strips-typed/instance-38.lp,226,1,1,1
blocks-strips-typed/instance-39.lp,175,1,1,1
blocks-strips-typed/instance-40.lp,460,1,1,1
blocks-strips-typed/instance-41.lp,728,22,22,22
blocks-strips-typed/instance-42.lp,103,1,1,1
depots-strips-automatic/instance-10.lp,283,575,2037,627
depots-strips-automatic/instance-11.lp,104632,215052,41200,46089
depots-strips-automatic/instance-12.lp,534231,535858,520400,284510
depots-strips-automatic/instance-13.lp,1231,249,1981,1981
depots-strips-automatic/instance-14.lp,24094,120,15459,15459
depots-strips-automatic/instance-15.lp,490199,486654,486789,334679
depots-strips-automatic/instance-16.lp,503,1281,1281,1281
depots-strips-automatic/instance-17.lp,4979,4093,4093,4093
depots-strips-automatic/instance-18.lp,214299,6168,96961,157837
depots-strips-automatic/instance-19.lp,164,6528,6528,6528
depots-strips-automatic/instance-20.lp,356281,340024,335483,322940
depots-strips-automatic/instance-3.lp,4372,1918,1918,1918
depots-strips-automatic/instance-4.lp,2494,30933,3921,464
depots-strips-automatic/instance-5.lp,16934,6199,8171,2937
depots-strips-automatic/instance-6.lp,38192,168391,83733,129218
depots-strips-automatic/instance-7.lp,1598,385,385,385
depots-strips-automatic/instance-8.lp,7004,488,3458,1378
depots-strips-automatic/instance-9.lp,189976,143148,147680,58899
driverlog-strips-automatic/instance-11.lp,48,82,82,82
driverlog-strips-automatic/instance-12.lp,258,353,353,353
driverlog-strips-automatic/instance-13.lp,261,62,62,62
driverlog-strips-automatic/instance-14.lp,103,297,297,297
driverlog-strips-automatic/instance-15.lp,240,452,452,452
driverlog-strips-automatic/instance-17.lp,11576,672,672,672
driverlog-strips-automatic/instance-18.lp,48525,1387,25704,2652
driverlog-strips-automatic/instance-7.lp,4,4,4,4
driverlog-strips-automatic/instance-9.lp,35,19,19,19
elevator-strips-simple-typed/instance-38.lp,762,193,193,193
elevator-strips-simple-typed/instance-40.lp,468,56,56,56
elevator-strips-simple-typed/instance-42.lp,1388,366,366,366
elevator-strips-simple-typed/instance-43.lp,209,190,190,190
elevator-strips-simple-typed/instance-44.lp,409,1041,1041,1041
elevator-strips-simple-typed/instance-45.lp,455,1136,1136,1136
elevator-strips-simple-typed/instance-46.lp,1349,66,66,66
elevator-strips-simple-typed/instance-47.lp,545,244,244,244
elevator-strips-simple-typed/instance-48.lp,697,1141,1141,1141
elevator-strips-simple-typed/instance-49.lp,153,1228,1228,1228
elevator-strips-simple-typed/instance-50.lp,1210,131,550,550
elevator-strips-simple-typed/instance-51.lp,340,3095,967,585
elevator-strips-simple-typed/instance-52.lp,832,1267,1115,1115
elevator-strips-simple-typed/instance-53.lp,525,3473,1183,1183
elevator-strips-simple-typed/instance-54.lp,204,438,4385,4385
elevator-strips-simple-typed/instance-55.lp,113,144,176,176
elevator-strips-simple-typed/instance-56.lp,1484,10839,10839,10839
elevator-strips-simple-typed/instance-57.lp,169,99,99,99
elevator-strips-simple-typed/instance-58.lp,485,1024,3512,3512
elevator-strips-simple-typed/instance-59.lp,785,3204,1606,916
freecell-strips-typed/instance-1.lp,0,0,0,0
freecell-strips-typed/instance-10.lp,0,0,0,0
freecell-strips-typed/instance-11.lp,0,0,0,0
freecell-strips-typed/instance-12.lp,0,0,0,0
freecell-strips-typed/instance-13.lp,0,0,0,0
freecell-strips-typed/instance-14.lp,0,0,0,0
freecell-strips-typed/instance-15.lp,0,0,0,0
freecell-strips-typed/instance-19.lp,0,0,0,0
freecell-strips-typed/instance-2.lp,0,0,0,0
freecell-strips-typed/instance-3.lp,0,0,0,0
freecell-strips-typed/instance-4.lp,0,0,0,0
freecell-strips-typed/instance-5.lp,0,0,0,0
freecell-strips-typed/instance-6.lp,0,0,0,0
freecell-strips-typed/instance-7.lp,0,0,0,0
freecell-strips-typed/instance-8.lp,0,0,0,0
freecell-strips-typed/instance-9.lp,0,0,0,0
grid-round-2-strips/instance-1.lp,1436,656,656,656
grid-round-2-strips/instance-2.lp,35778,2287,2712,2364
gripper-round-1-strips/instance-10.lp,5222125,5966461,4723109,5104627
gripper-round-1-strips/instance-11.lp,5222825,5344277,4961916,4636401
gripper-round-1-strips/instance-12.lp,5066648,4878727,4145074,3983419
gripper-round-1-strips/instance-13.lp,5144571,4983869,4906776,4303649
gripper-round-1-strips/instance-14.lp,4999581,5153166,4601065,4737425
gripper-round-1-strips/instance-15.lp,4845032,4355333,4047293,3649392
gripper-round-1-strips/instance-16.lp,4745813,4021952,4297524,3866367
gripper-round-1-strips/instance-17.lp,4645782,4188221,4204135,4235043
gripper-round-1-strips/instance-18.lp,4681665,4141721,4143304,4071150
gripper-round-1-strips/instance-19.lp,4561894,4234471,4409484,3760082
gripper-round-1-strips/instance-20.lp,4361831,4448212,3787552,3619490
gripper-round-1-strips/instance-4.lp,391,1251,1349,1724
gripper-round-1-strips/instance-5.lp,21323,21163,9695,6064
gripper-round-1-strips/instance-6.lp,121933,7733,32185,117575
gripper-round-1-strips/instance-7.lp,268104,104081,104081,104081
gripper-round-1-strips/instance-8.lp,392607,460337,1812749,2284517
gripper-round-1-strips/instance-9.lp,5419202,3762343,1470737,5406
logistics-round-1-strips/instance-1.lp,10,7,7,7
logistics-round-1-strips/instance-10.lp,332,209,209,209
logistics-round-1-strips/instance-11.lp,95,62,62,62
logistics-round-1-strips/instance-12.lp,0,0,0,0
logistics-round-1-strips/instance-13.lp,0,0,0,0
logistics-round-1-strips/instance-14.lp,118,137,137,137
logistics-round-1-strips/instance-15.lp,186,156,156,156
logistics-round-1-strips/instance-16.lp,136,56,56,56
logistics-round-1-strips/instance-17.lp,62,74,74,74
logistics-round-1-strips/instance-19.lp,0,0,0,0
logistics-round-1-strips/instance-2.lp,20,19,19,19
logistics-round-1-strips/instance-21.lp,0,0,0,0
logistics-round-1-strips/instance-23.lp,148,88,88,88
logistics-round-1-strips/instance-24.lp,0,0,0,0
logistics-round-1-strips/instance-3.lp,33,15,15,15
logistics-round-1-strips/instance-4.lp,71,57,57,57
logistics-round-1-strips/instance-6.lp,205,258,258,258
logistics-round-1-strips/instance-7.lp,23,15,15,15
logistics-round-1-strips/instance-8.lp,127,213,213,213
logistics-round-1-strips/instance-9.lp,87,62,62,62
mystery-round-1-strips/instance-10.lp,0,0,0,0
mystery-round-1-strips/instance-13.lp,0,0,0,0
mystery-round-1-strips/instance-15.lp,0,0,0,0
mystery-round-1-strips/instance-17.lp,0,0,0,0
mystery-round-1-strips/instance-19.lp,15660,18000,37321,82399
mystery-round-1-strips/instance-2.lp,439139,52769,237365,129459
mystery-round-1-strips/instance-20.lp,25111,223224,286380,404169
mystery-round-1-strips/instance-26.lp,8933,20305,4732,21855
mystery-round-1-strips/instance-27.lp,21112,39920,3408,2260
mystery-round-1-strips/instance-29.lp,658,1082,1082,1082
mystery-round-1-strips/instance-3.lp,802,151,1100,4825
mystery-round-1-strips/instance-30.lp,105842,258808,44111,5727
mystery-round-1-strips/instance-6.lp,0,0,0,0
mystery-round-1-strips/instance-9.lp,92126,13334,8293,296
learning-hor-hor-lbd-10
blocks-strips-typed/instance-22.lp,1,1,1,1
blocks-strips-typed/instance-24.lp,1,1,1,1
blocks-strips-typed/instance-25.lp,1,1,1,1
blocks-strips-typed/instance-26.lp,1,1,1,1
blocks-strips-typed/instance-27.lp,1,1,1,1
blocks-strips-typed/instance-28.lp,1,1,1,1
blocks-strips-typed/instance-29.lp,1,1,1,1
blocks-strips-typed/instance-30.lp,1,1,1,1
blocks-strips-typed/instance-31.lp,1,1,1,1
blocks-strips-typed/instance-32.lp,1,1,1,1
blocks-strips-typed/instance-33.lp,1,1,1,1
blocks-strips-typed/instance-34.lp,1,1,1,1
blocks-strips-typed/instance-35.lp,1,1,1,1
blocks-strips-typed/instance-36.lp,1,1,1,1
blocks-strips-typed/instance-37.lp,1,1,1,1
blocks-strips-typed/instance-38.lp,1,1,1,1
blocks-strips-typed/instance-39.lp,1,1,1,1
blocks-strips-typed/instance-40.lp,1,1,1,1
blocks-strips-typed/instance-41.lp,1,1,1,1
blocks-strips-typed/instance-42.lp,1,1,1,1
depots-strips-automatic/instance-10.lp,148,181,181,181
depots-strips-automatic/instance-11.lp,2,1,1,1
depots-strips-automatic/instance-12.lp,1,1,1,1
depots-strips-automatic/instance-13.lp,311,49,49,49
depots-strips-automatic/instance-14.lp,21,19,19,19
depots-strips-automatic/instance-15.lp,13,13,13,13
depots-strips-automatic/instance-16.lp,397,73,73,73
depots-strips-automatic/instance-17.lp,659,569,569,569
depots-strips-automatic/instance-18.lp,55,53,53,53
depots-strips-automatic/instance-19.lp,313,230,230,230
depots-strips-automatic/instance-20.lp,40,7,7,7
depots-strips-automatic/instance-3.lp,48,7,7,7
depots-strips-automatic/instance-4.lp,7,2,2,2
depots-strips-automatic/instance-5.lp,2,2,2,2
depots-strips-automatic/instance-6.lp,1,1,1,1
depots-strips-automatic/instance-7.lp,48,7,7,7
depots-strips-automatic/instance-8.lp,70,62,62,62
depots-strips-automatic/instance-9.lp,7,7,7,7
driverlog-strips-automatic/instance-11.lp,637,90,90,90
driverlog-strips-automatic/instance-12.lp,120,41,41,41
driverlog-strips-automatic/instance-13.lp,218,98,98,98
driverlog-strips-automatic/instance-14.lp,515,295,295,295
driverlog-strips-automatic/instance-15.lp,1007,617,617,617
driverlog-strips-automatic/instance-17.lp,1180,687,687,687
driverlog-strips-automatic/instance-18.lp,273,169,169,169
driverlog-strips-automatic/instance-7.lp,12,9,9,9
driverlog-strips-automatic/instance-9.lp,176,24,24,24
elevator-strips-simple-typed/instance-38.lp,128,53,53,53
elevator-strips-simple-typed/instance-40.lp,103,18,18,18
elevator-strips-simple-typed/instance-42.lp,132,34,34,34
elevator-strips-simple-typed/instance-43.lp,73,40,40,40
elevator-strips-simple-typed/instance-44.lp,112,23,23,23
elevator-strips-simple-typed/instance-45.lp,203,15,15,15
elevator-strips-simple-typed/instance-46.lp,103,47,47,47
elevator-strips-simple-typed/instance-47.lp,212,12,12,12
elevator-strips-simple-typed/instance-48.lp,119,46,46,46
elevator-strips-simple-typed/instance-49.lp,76,51,51,51
elevator-strips-simple-typed/instance-50.lp,127,45,45,45
elevator-strips-simple-typed/instance-51.lp,94,9,9,9
elevator-strips-simple-typed/instance-52.lp,87,73,73,73
elevator-strips-simple-typed/instance-53.lp,90,28,28,28
elevator-strips-simple-typed/instance-54.lp,111,36,36,36
elevator-strips-simple-typed/instance-55.lp,101,74,74,74
elevator-strips-simple-typed/instance-56.lp,137,51,51,51
elevator-strips-simple-typed/instance-57.lp,114,3,3,3
elevator-strips-simple-typed/instance-58.lp,86,43,43,43
elevator-strips-simple-typed/instance-59.lp,156,37,37,37
freecell-strips-typed/instance-1.lp,0,0,0,0
freecell-strips-typed/instance-10.lp,0,0,0,0
freecell-strips-typed/instance-11.lp,0,0,0,0
freecell-strips-typed/instance-12.lp,0,0,0,0
freecell-strips-typed/instance-13.lp,0,0,0,0
freecell-strips-typed/instance-14.lp,0,0,0,0
freecell-strips-typed/instance-15.lp,0,0,0,0
freecell-strips-typed/instance-19.lp,0,0,0,0
freecell-strips-typed/instance-2.lp,0,0,0,0
freecell-strips-typed/instance-3.lp,0,0,0,0
freecell-strips-typed/instance-4.lp,0,0,0,0
freecell-strips-typed/instance-5.lp,0,0,0,0
freecell-strips-typed/instance-6.lp,0,0,0,0
freecell-strips-typed/instance-7.lp,0,0,0,0
freecell-strips-typed/instance-8.lp,0,0,0,0
freecell-strips-typed/instance-9.lp,0,0,0,0
grid-round-2-strips/instance-1.lp,12,1,1,1
grid-round-2-strips/instance-2.lp,1,1,1,1
gripper-round-1-strips/instance-10.lp,1728,437,481,481
gripper-round-1-strips/instance-11.lp,2138,828,667,667
gripper-round-1-strips/instance-12.lp,2097,699,516,516
gripper-round-1-strips/instance-13.lp,1393,700,404,486
gripper-round-1-strips/instance-14.lp,2277,485,648,648
gripper-round-1-strips/instance-15.lp,2017,925,660,753
gripper-round-1-strips/instance-16.lp,2359,438,441,441
gripper-round-1-strips/instance-17.lp,1904,640,326,365
gripper-round-1-strips/instance-18.lp,1711,1397,1095,1095
gripper-round-1-strips/instance-19.lp,1625,854,476,476
gripper-round-1-strips/instance-20.lp,1970,479,479,479
gripper-round-1-strips/instance-4.lp,1296,461,361,349
gripper-round-1-strips/instance-5.lp,1345,237,274,274
gripper-round-1-strips/instance-6.lp,1531,539,308,308
gripper-round-1-strips/instance-7.lp,1933,859,779,874
gripper-round-1-strips/instance-8.lp,1873,594,589,589
gripper-round-1-strips/instance-9.lp,2240,878,738,738
logistics-round-1-strips/instance-1.lp,32,27,27,27
logistics-round-1-strips/instance-10.lp,228,75,75,75
logistics-round-1-strips/instance-11.lp,42,118,118,118
logistics-round-1-strips/instance-12.lp,100,71,71,71
logistics-round-1-strips/instance-13.lp,0,0,0,0
logistics-round-1-strips/instance-14.lp,236,330,330,330
logistics-round-1-strips/instance-15.lp,31,4,4,4
logistics-round-1-strips/instance-16.lp,308,217,217,217
logistics-round-1-strips/instance-17.lp,265,84,84,84
logistics-round-1-strips/instance-19.lp,2788410,3727306,2905049,2894729
logistics-round-1-strips/instance-2.lp,44,18,18,18
logistics-round-1-strips/instance-21.lp,0,0,0,0
logistics-round-1-strips/instance-23.lp,563,432,432,432
logistics-round-1-strips/instance-24.lp,145,98,98,98
logistics-round-1-strips/instance-3.lp,122,153,153,153
logistics-round-1-strips/instance-4.lp,178,27,27,27
logistics-round-1-strips/instance-6.lp,57,12,12,12
logistics-round-1-strips/instance-7.lp,96,76,76,76
logistics-round-1-strips/instance-8.lp,120,40,40,40
logistics-round-1-strips/instance-9.lp,1753,153,153,153
mystery-round-1-strips/instance-10.lp,0,0,0,0
mystery-round-1-strips/instance-13.lp,0,0,0,0
mystery-round-1-strips/instance-15.lp,0,0,0,0
mystery-round-1-strips/instance-17.lp,0,0,0,0
mystery-round-1-strips/instance-19.lp,2339,956,142,142
mystery-round-1-strips/instance-2.lp,978,2069,821,954
mystery-round-1-strips/instance-20.lp,8524,10801,1613,4287
mystery-round-1-strips/instance-26.lp,1245,763,763,763
mystery-round-1-strips/instance-27.lp,20,283,283,283
mystery-round-1-strips/instance-29.lp,5,5,5,5
mystery-round-1-strips/instance-3.lp,10,69,69,69
mystery-round-1-strips/instance-30.lp,4152,12,407,407
mystery-round-1-strips/instance-6.lp,0,0,0,0
mystery-round-1-strips/instance-9.lp,974,89,207,207
learning-hor-hor-lbd-15
blocks-strips-typed/instance-22.lp,1,1,1,1
blocks-strips-typed/instance-24.lp,1,1,1,1
blocks-strips-typed/instance-25.lp,1,1,1,1
blocks-strips-typed/instance-26.lp,1,1,1,1
blocks-strips-typed/instance-27.lp,1,1,1,1
blocks-strips-typed/instance-28.lp,1,1,1,1
blocks-strips-typed/instance-29.lp,1,1,1,1
blocks-strips-typed/instance-30.lp,1,1,1,1
blocks-strips-typed/instance-31.lp,1,1,1,1
blocks-strips-typed/instance-32.lp,1,1,1,1
blocks-strips-typed/instance-33.lp,1,1,1,1
blocks-strips-typed/instance-34.lp,1,1,1,1
blocks-strips-typed/instance-35.lp,1,1,1,1
blocks-strips-typed/instance-36.lp,1,1,1,1
blocks-strips-typed/instance-37.lp,1,1,1,1
blocks-strips-typed/instance-38.lp,1,1,1,1
blocks-strips-typed/instance-39.lp,1,1,1,1
blocks-strips-typed/instance-40.lp,1,1,1,1
blocks-strips-typed/instance-41.lp,1,1,1,1
blocks-strips-typed/instance-42.lp,1,1,1,1
depots-strips-automatic/instance-10.lp,585,58,58,58
depots-strips-automatic/instance-11.lp,2053,1699,1443,1294
depots-strips-automatic/instance-12.lp,5,5,5,5
depots-strips-automatic/instance-13.lp,3702,90,90,90
depots-strips-automatic/instance-14.lp,135,384,46,46
depots-strips-automatic/instance-15.lp,84,19,19,19
depots-strips-automatic/instance-16.lp,176,200,200,200
depots-strips-automatic/instance-17.lp,49,258,318,75
depots-strips-automatic/instance-18.lp,36845,48475,3266,46447
depots-strips-automatic/instance-19.lp,2259,2904,2904,2904
depots-strips-automatic/instance-20.lp,219657,1279197,716886,278739
depots-strips-automatic/instance-3.lp,949,65,90,90
depots-strips-automatic/instance-4.lp,782,644,497,497
depots-strips-automatic/instance-5.lp,46,24,24,24
depots-strips-automatic/instance-6.lp,3,3,3,3
depots-strips-automatic/instance-7.lp,68,53,53,53
depots-strips-automatic/instance-8.lp,1777,1347,1600,1600
depots-strips-automatic/instance-9.lp,75,131,131,131
driverlog-strips-automatic/instance-11.lp,146,48,48,48
driverlog-strips-automatic/instance-12.lp,6806,4743,2548,1884
driverlog-strips-automatic/instance-13.lp,1280,444,214,214
driverlog-strips-automatic/instance-14.lp,888,287,287,287
driverlog-strips-automatic/instance-15.lp,1161,258,138,107
driverlog-strips-automatic/instance-17.lp,56331,77384,62643,29161
driverlog-strips-automatic/instance-18.lp,626499,624902,597074,631417
driverlog-strips-automatic/instance-7.lp,5,6,6,6
driverlog-strips-automatic/instance-9.lp,107,10,10,10
elevator-strips-simple-typed/instance-38.lp,841,169,179,179
elevator-strips-simple-typed/instance-40.lp,1601,573,436,436
elevator-strips-simple-typed/instance-42.lp,763,399,399,399
elevator-strips-simple-typed/instance-43.lp,1687,394,394,394
elevator-strips-simple-typed/instance-44.lp,1384,327,327,327
elevator-strips-simple-typed/instance-45.lp,975,394,386,386
elevator-strips-simple-typed/instance-46.lp,1698,313,313,313
elevator-strips-simple-typed/instance-47.lp,990,232,232,232
elevator-strips-simple-typed/instance-48.lp,1591,340,340,340
elevator-strips-simple-typed/instance-49.lp,1203,511,426,426
elevator-strips-simple-typed/instance-50.lp,1142,273,273,273
elevator-strips-simple-typed/instance-51.lp,741,421,344,344
elevator-strips-simple-typed/instance-52.lp,1368,345,345,345
elevator-strips-simple-typed/instance-53.lp,711,679,2006,2006
elevator-strips-simple-typed/instance-54.lp,1652,363,363,363
elevator-strips-simple-typed/instance-55.lp,1493,322,322,322
elevator-strips-simple-typed/instance-56.lp,852,300,300,300
elevator-strips-simple-typed/instance-57.lp,1105,550,550,550
elevator-strips-simple-typed/instance-58.lp,929,466,466,466
elevator-strips-simple-typed/instance-59.lp,1443,677,677,677
freecell-strips-typed/instance-1.lp,0,0,0,0
freecell-strips-typed/instance-10.lp,0,0,0,0
freecell-strips-typed/instance-11.lp,0,0,0,0
freecell-strips-typed/instance-12.lp,0,0,0,0
freecell-strips-typed/instance-13.lp,0,0,0,0
freecell-strips-typed/instance-14.lp,0,0,0,0
freecell-strips-typed/instance-15.lp,0,0,0,0
freecell-strips-typed/instance-19.lp,0,0,0,0
freecell-strips-typed/instance-2.lp,0,0,0,0
freecell-strips-typed/instance-3.lp,0,0,0,0
freecell-strips-typed/instance-4.lp,0,0,0,0
freecell-strips-typed/instance-5.lp,0,0,0,0
freecell-strips-typed/instance-6.lp,0,0,0,0
freecell-strips-typed/instance-7.lp,0,0,0,0
freecell-strips-typed/instance-8.lp,0,0,0,0
freecell-strips-typed/instance-9.lp,0,0,0,0
grid-round-2-strips/instance-1.lp,179,47,47,47
grid-round-2-strips/instance-2.lp,69,32,32,32
gripper-round-1-strips/instance-10.lp,39097,31839,29199,29312
gripper-round-1-strips/instance-11.lp,54471,29025,30671,32331
gripper-round-1-strips/instance-12.lp,34278,34247,39539,42071
gripper-round-1-strips/instance-13.lp,81588,35990,37844,35080
gripper-round-1-strips/instance-14.lp,57065,45596,34503,34448
gripper-round-1-strips/instance-15.lp,77009,48056,33560,37465
gripper-round-1-strips/instance-16.lp,50187,32666,33710,39237
gripper-round-1-strips/instance-17.lp,53496,35640,42767,35636
gripper-round-1-strips/instance-18.lp,68921,45014,41340,41547
gripper-round-1-strips/instance-19.lp,52178,23529,32723,32744
gripper-round-1-strips/instance-20.lp,61737,46810,51488,45186
gripper-round-1-strips/instance-4.lp,49015,49821,54566,58022
gripper-round-1-strips/instance-5.lp,60017,32517,36323,43284
gripper-round-1-strips/instance-6.lp,67510,43481,37987,41735
gripper-round-1-strips/instance-7.lp,46037,42595,30448,36897
gripper-round-1-strips/instance-8.lp,46040,34045,47431,51491
gripper-round-1-strips/instance-9.lp,59920,45277,41705,35282
logistics-round-1-strips/instance-1.lp,20,29,29,29
logistics-round-1-strips/instance-10.lp,2019,830,1254,45377
logistics-round-1-strips/instance-11.lp,77,34,34,34
logistics-round-1-strips/instance-12.lp,93,140,140,140
logistics-round-1-strips/instance-13.lp,0,0,0,0
logistics-round-1-strips/instance-14.lp,197,236,236,236
logistics-round-1-strips/instance-15.lp,469,652,652,652
logistics-round-1-strips/instance-16.lp,251,224,224,224
logistics-round-1-strips/instance-17.lp,248,304,304,304
logistics-round-1-strips/instance-19.lp,339,340,340,340
logistics-round-1-strips/instance-2.lp,107,14,14,14
logistics-round-1-strips/instance-21.lp,0,0,0,0
logistics-round-1-strips/instance-23.lp,276,253,253,253
logistics-round-1-strips/instance-24.lp,114,138,138,138
logistics-round-1-strips/instance-3.lp,46,36,36,36
logistics-round-1-strips/instance-4.lp,193,241,241,241
logistics-round-1-strips/instance-6.lp,930,244,244,244
logistics-round-1-strips/instance-7.lp,35,75,75,75
logistics-round-1-strips/instance-8.lp,177,68,68,68
logistics-round-1-strips/instance-9.lp,242,405,405,405
mystery-round-1-strips/instance-10.lp,0,0,0,0
mystery-round-1-strips/instance-13.lp,0,0,0,0
mystery-round-1-strips/instance-15.lp,0,0,0,0
mystery-round-1-strips/instance-17.lp,0,0,0,0
mystery-round-1-strips/instance-19.lp,1210,3909,1406,3267
mystery-round-1-strips/instance-2.lp,1465,44,147,15
mystery-round-1-strips/instance-20.lp,2632,5369,3308,3308
mystery-round-1-strips/instance-26.lp,57,2177,2177,2177
mystery-round-1-strips/instance-27.lp,697,508,508,508
mystery-round-1-strips/instance-29.lp,276,114,114,114
mystery-round-1-strips/instance-3.lp,344,71,71,71
mystery-round-1-strips/instance-30.lp,8422,21,9,6
mystery-round-1-strips/instance-6.lp,0,0,0,0
mystery-round-1-strips/instance-9.lp,2465,1175,114,1636
learning-hor-hor-lbd-55
blocks-strips-typed/instance-22.lp,3331,1,1,1
blocks-strips-typed/instance-24.lp,3496,1,1,1
blocks-strips-typed/instance-25.lp,9954,1,1,1
blocks-strips-typed/instance-26.lp,9637,1,1,1
blocks-strips-typed/instance-27.lp,3716,1,1,1
blocks-strips-typed/instance-28.lp,3829,1,1,1
blocks-strips-typed/instance-29.lp,4680,1,1,1
blocks-strips-typed/instance-30.lp,3869,1,1,1
blocks-strips-typed/instance-31.lp,3410,1,1,1
blocks-strips-typed/instance-32.lp,3482,34,33,33
blocks-strips-typed/instance-33.lp,4793,26,38,38
blocks-strips-typed/instance-34.lp,5930,4383,5515,5515
blocks-strips-typed/instance-35.lp,4474,1,1,1
blocks-strips-typed/instance-36.lp,1345,225,225,225
blocks-strips-typed/instance-37.lp,1538,121,121,121
blocks-strips-typed/instance-38.lp,264,1,1,1
blocks-strips-typed/instance-39.lp,665,1,1,1
blocks-strips-typed/instance-40.lp,765,8,8,8
blocks-strips-typed/instance-41.lp,2190,354,354,354
blocks-strips-typed/instance-42.lp,251,1,1,1
depots-strips-automatic/instance-10.lp,1761,1517,173,1125
depots-strips-automatic/instance-11.lp,77697,214618,163440,113061
depots-strips-automatic/instance-12.lp,523822,513908,508656,482297
depots-strips-automatic/instance-13.lp,1951,426,1825,1825
depots-strips-automatic/instance-14.lp,73059,52796,17629,38608
depots-strips-automatic/instance-15.lp,470192,469236,451044,377039
depots-strips-automatic/instance-16.lp,1642,1110,1110,1110
depots-strips-automatic/instance-17.lp,14512,694,694,694
depots-strips-automatic/instance-18.lp,230027,384001,5428,337719
depots-strips-automatic/instance-19.lp,9590,5844,4712,71
depots-strips-automatic/instance-20.lp,328575,327242,319082,308841
depots-strips-automatic/instance-3.lp,507,16,502,64
depots-strips-automatic/instance-4.lp,558,1748,2659,3559
depots-strips-automatic/instance-5.lp,7331,1625,3673,5571
depots-strips-automatic/instance-6.lp,201328,122627,282299,154360
depots-strips-automatic/instance-7.lp,421,2590,2590,2590
depots-strips-automatic/instance-8.lp,15743,805,4145,22
depots-strips-automatic/instance-9.lp,119458,82409,248230,120754
driverlog-strips-automatic/instance-11.lp,95,67,67,67
driverlog-strips-automatic/instance-12.lp,305,916,916,916
driverlog-strips-automatic/instance-13.lp,288,85,85,85
driverlog-strips-automatic/instance-14.lp,106,325,325,325
driverlog-strips-automatic/instance-15.lp,713,385,385,385
driverlog-strips-automatic/instance-17.lp,1544,2318,2318,2318
driverlog-strips-automatic/instance-18.lp,4132,8653,1597,368
driverlog-strips-automatic/instance-7.lp,4,4,4,4
driverlog-strips-automatic/instance-9.lp,220,45,45,45
elevator-strips-simple-typed/instance-38.lp,255,153,153,153
elevator-strips-simple-typed/instance-40.lp,281,954,954,954
elevator-strips-simple-typed/instance-42.lp,983,638,638,638
elevator-strips-simple-typed/instance-43.lp,304,149,149,149
elevator-strips-simple-typed/instance-44.lp,271,188,188,188
elevator-strips-simple-typed/instance-45.lp,633,576,576,576
elevator-strips-simple-typed/instance-46.lp,266,1314,1314,1314
elevator-strips-simple-typed/instance-47.lp,440,202,202,202
elevator-strips-simple-typed/instance-48.lp,204,1249,1249,1249
elevator-strips-simple-typed/instance-49.lp,227,1427,238,238
elevator-strips-simple-typed/instance-50.lp,988,3550,3550,3550
